"App name","Date","Time","Duration"
"Screen off (locked)","3/15/24","12:05:58 PM","0:04:04"
"Screen on (locked)","3/15/24","12:05:46 PM","0:00:12"
"Screen off (locked)","3/15/24","12:04:53 PM","0:00:53"
"Screen on (locked)","3/15/24","12:04:43 PM","0:00:10"
"Honkai: Star Rail","3/15/24","11:56:42 AM","0:07:36"
"Gmail","3/15/24","11:56:30 AM","0:00:09"
"Screen on (unlocked)","3/15/24","11:56:25 AM","0:00:00"
"Screen off","3/15/24","11:56:24 AM","0:00:01"
"Screen off (locked)","3/15/24","11:54:24 AM","0:02:00"
"Screen on (locked)","3/15/24","11:54:13 AM","0:00:10"
"Screen off (locked)","3/15/24","11:48:38 AM","0:05:35"
"Screen on (locked)","3/15/24","11:48:28 AM","0:00:11"
"Gmail","3/15/24","11:47:06 AM","0:01:19"
"Screen on (unlocked)","3/15/24","11:46:59 AM","0:00:00"
"Screen on (locked)","3/15/24","11:46:56 AM","0:00:03"
"Screen off (locked)","3/15/24","11:46:48 AM","0:00:08"
"Screen on (locked)","3/15/24","11:46:38 AM","0:00:10"
"Screen on (unlocked)","3/15/24","11:46:08 AM","0:00:00"
"Screen on (locked)","3/15/24","11:46:04 AM","0:00:05"
"Screen off (locked)","3/15/24","11:44:45 AM","0:01:19"
"Screen on (locked)","3/15/24","11:44:35 AM","0:00:10"
"Chrome","3/15/24","11:42:32 AM","0:01:58"
"Files","3/15/24","11:42:30 AM","0:00:01"
"WhatsApp","3/15/24","11:42:26 AM","0:00:01"
"Drive","3/15/24","11:42:14 AM","0:00:12"
"WhatsApp","3/15/24","11:42:09 AM","0:00:01"
"Files","3/15/24","11:41:49 AM","0:00:19"
"Chrome","3/15/24","11:41:46 AM","0:00:02"
"Files","3/15/24","11:41:29 AM","0:00:16"
"WhatsApp","3/15/24","11:41:02 AM","0:00:27"
"Files","3/15/24","11:40:42 AM","0:00:20"
"Chrome","3/15/24","11:35:16 AM","0:05:23"
"WhatsApp","3/15/24","11:35:08 AM","0:00:08"
"Gmail","3/15/24","11:34:57 AM","0:00:11"
"Screen on (unlocked)","3/15/24","11:34:56 AM","0:00:00"
"Gmail","3/15/24","11:34:56 AM","0:00:00"
"Screen on (locked)","3/15/24","11:34:51 AM","0:00:06"
"Screen off (locked)","3/15/24","11:34:29 AM","0:00:21"
"Screen on (locked)","3/15/24","11:34:19 AM","0:00:10"
"Screen off (locked)","3/15/24","11:33:12 AM","0:01:07"
"Screen on (locked)","3/15/24","11:33:02 AM","0:00:11"
"Screen off (locked)","3/15/24","11:31:31 AM","0:01:31"
"Screen on (locked)","3/15/24","11:31:20 AM","0:00:11"
"Screen off (locked)","3/15/24","11:29:07 AM","0:02:13"
"Screen on (locked)","3/15/24","11:28:57 AM","0:00:11"
"Screen off (locked)","3/15/24","11:27:56 AM","0:01:01"
"Screen on (locked)","3/15/24","11:27:44 AM","0:00:12"
"Screen off (locked)","3/15/24","11:26:23 AM","0:01:21"
"Screen on (locked)","3/15/24","11:26:13 AM","0:00:10"
"Screen off (locked)","3/15/24","11:25:57 AM","0:00:16"
"Screen on (locked)","3/15/24","11:25:46 AM","0:00:10"
"Screen off (locked)","3/15/24","11:24:45 AM","0:01:01"
"Screen on (locked)","3/15/24","11:24:35 AM","0:00:10"
"Screen off (locked)","3/15/24","11:23:59 AM","0:00:36"
"Screen on (locked)","3/15/24","11:23:49 AM","0:00:10"
"Screen off (locked)","3/15/24","11:23:47 AM","0:00:02"
"Screen on (locked)","3/15/24","11:23:37 AM","0:00:10"
"Gmail","3/15/24","11:23:11 AM","0:00:26"
"Screen on (unlocked)","3/15/24","11:23:08 AM","0:00:00"
"Screen on (locked)","3/15/24","11:23:04 AM","0:00:04"
"Screen off (locked)","3/15/24","11:23:02 AM","0:00:01"
"Honkai: Star Rail","3/15/24","11:20:57 AM","0:02:01"
"Truecaller","3/15/24","11:20:56 AM","0:00:01"
"Honkai: Star Rail","3/15/24","11:19:01 AM","0:01:54"
"Honkai: Star Rail","3/15/24","11:16:43 AM","0:02:10"
"Truecaller","3/15/24","11:16:36 AM","0:00:03"
"Screen on (unlocked)","3/15/24","11:16:35 AM","0:00:00"
"Truecaller","3/15/24","11:16:35 AM","0:00:00"
"Screen on (locked)","3/15/24","11:16:33 AM","0:00:02"
"Screen off (locked)","3/15/24","11:14:58 AM","0:01:35"
"Screen on (locked)","3/15/24","11:14:42 AM","0:00:15"
"Screen off (locked)","3/15/24","11:13:01 AM","0:01:41"
"Screen on (locked)","3/15/24","11:12:51 AM","0:00:11"
"Screen off (locked)","3/15/24","11:08:18 AM","0:04:33"
"Screen on (locked)","3/15/24","11:08:07 AM","0:00:11"
"Screen off (locked)","3/15/24","11:06:11 AM","0:01:56"
"Truecaller","3/15/24","11:06:08 AM","0:00:03"
"Screen on (unlocked)","3/15/24","11:06:07 AM","0:00:00"
"Screen on (locked)","3/15/24","11:06:06 AM","0:00:01"
"Screen off (locked)","3/15/24","11:06:05 AM","0:00:01"
"Contacts","3/15/24","11:06:01 AM","0:00:02"
"Phone","3/15/24","11:06:00 AM","0:00:01"
"Screen on (unlocked)","3/15/24","11:06:00 AM","0:00:00"
"Screen off","3/15/24","11:05:50 AM","0:00:09"
"Phone","3/15/24","11:05:49 AM","0:00:02"
"Screen on (unlocked)","3/15/24","11:05:49 AM","0:00:00"
"Screen off","3/15/24","11:05:46 AM","0:00:02"
"Phone","3/15/24","11:05:44 AM","0:00:02"
"Screen on (unlocked)","3/15/24","11:05:44 AM","0:00:00"
"Screen off","3/15/24","11:05:37 AM","0:00:06"
"Phone","3/15/24","11:05:36 AM","0:00:02"
"Screen on (unlocked)","3/15/24","11:05:36 AM","0:00:00"
"Screen off","3/15/24","11:05:28 AM","0:00:07"
"Phone","3/15/24","11:05:24 AM","0:00:04"
"Contacts","3/15/24","11:05:19 AM","0:00:05"
"Screen on (unlocked)","3/15/24","11:05:19 AM","0:00:00"
"Screen off","3/15/24","11:05:18 AM","0:00:01"
"Screen off (locked)","3/15/24","11:04:18 AM","0:01:00"
"Screen on (locked)","3/15/24","11:04:07 AM","0:00:11"
"Honkai: Star Rail","3/15/24","11:03:31 AM","0:00:28"
"Screen on (unlocked)","3/15/24","11:03:24 AM","0:00:00"
"Screen off","3/15/24","11:03:24 AM","0:00:00"
"Screen off (locked)","3/15/24","11:01:15 AM","0:02:09"
"Chrome","3/15/24","11:00:46 AM","0:00:25"
"WhatsApp","3/15/24","11:00:02 AM","0:00:42"
"Screen on (unlocked)","3/15/24","11:00:00 AM","0:00:00"
"Screen on (locked)","3/15/24","10:59:57 AM","0:00:03"
"Screen off (locked)","3/15/24","10:59:54 AM","0:00:03"
"Instagram","3/15/24","10:49:13 AM","0:10:39"
"Battlegrounds India","3/15/24","10:47:44 AM","0:01:23"
"Instagram","3/15/24","10:42:07 AM","0:05:32"
"Chrome","3/15/24","10:40:53 AM","0:01:13"
"Instagram","3/15/24","10:29:50 AM","0:11:03"
"Battlegrounds India","3/15/24","10:28:39 AM","0:01:06"
"Battlegrounds India","3/15/24","10:06:49 AM","0:21:44"
"Wireless Settings","3/15/24","10:06:30 AM","0:00:13"
"Genshin Impact","3/15/24","9:54:59 AM","0:11:25"
"WhatsApp","3/15/24","9:54:35 AM","0:00:16"
"Screen on (unlocked)","3/15/24","9:54:35 AM","0:00:00"
"Screen on (locked)","3/15/24","9:54:33 AM","0:00:02"
"Screen off (locked)","3/15/24","9:50:54 AM","0:03:38"
"WhatsApp","3/15/24","9:50:42 AM","0:00:13"
"Screen on (unlocked)","3/15/24","9:50:40 AM","0:00:00"
"Screen on (locked)","3/15/24","9:50:35 AM","0:00:05"
"Screen off (locked)","3/15/24","9:50:13 AM","0:00:22"
"Clash of Clans","3/15/24","9:47:08 AM","0:03:01"
"Chrome","3/15/24","9:46:09 AM","0:00:43"
"Screen on (unlocked)","3/15/24","9:46:04 AM","0:00:00"
"Screen on (locked)","3/15/24","9:46:01 AM","0:00:02"
"Screen off (locked)","3/15/24","9:45:32 AM","0:00:30"
"WhatsApp","3/15/24","9:45:12 AM","0:00:17"
"Screen on (unlocked)","3/15/24","9:45:12 AM","0:00:00"
"WhatsApp","3/15/24","9:45:12 AM","0:00:00"
"Screen on (locked)","3/15/24","9:45:07 AM","0:00:05"
"Screen off (locked)","3/15/24","9:35:17 AM","0:09:49"
"Screen on (locked)","3/15/24","9:35:07 AM","0:00:10"
"Screen off (locked)","3/15/24","9:26:57 AM","0:08:10"
"Screen on (locked)","3/15/24","9:26:47 AM","0:00:10"
"Screen off (locked)","3/15/24","9:24:12 AM","0:02:35"
"Screen on (locked)","3/15/24","9:23:59 AM","0:00:13"
"Screen off (locked)","3/15/24","9:23:52 AM","0:00:07"
"Screen on (locked)","3/15/24","9:23:45 AM","0:00:07"
"Screen off (locked)","3/15/24","9:18:37 AM","0:05:08"
"Screen on (locked)","3/15/24","9:18:18 AM","0:00:19"
"Screen off (locked)","3/15/24","9:16:31 AM","0:01:47"
"Screen on (locked)","3/15/24","9:16:18 AM","0:00:13"
"Screen off (locked)","3/15/24","9:15:40 AM","0:00:39"
"WhatsApp","3/15/24","9:15:09 AM","0:00:31"
"Truecaller","3/15/24","9:15:05 AM","0:00:04"
"WhatsApp","3/15/24","9:15:01 AM","0:00:04"
"Screen on (unlocked)","3/15/24","9:15:00 AM","0:00:00"
"Truecaller","3/15/24","9:15:00 AM","0:00:01"
"Phone","3/15/24","9:14:51 AM","0:00:09"
"Screen on (locked)","3/15/24","9:14:46 AM","0:00:05"
"Screen off (locked)","3/15/24","9:14:15 AM","0:00:31"
"WhatsApp","3/15/24","9:12:28 AM","0:01:47"
"Screen on (unlocked)","3/15/24","9:12:27 AM","0:00:00"
"Screen on (locked)","3/15/24","9:12:25 AM","0:00:02"
"Screen off (locked)","3/15/24","9:12:24 AM","0:00:01"
"Gmail","3/15/24","9:10:21 AM","0:02:02"
"Chrome","3/15/24","9:10:03 AM","0:00:17"
"Gmail","3/15/24","9:09:28 AM","0:00:35"
"Chrome","3/15/24","9:09:25 AM","0:00:03"
"System UI","3/15/24","9:09:16 AM","0:00:09"
"Gmail","3/15/24","9:09:15 AM","0:00:01"
"Chrome","3/15/24","9:09:06 AM","0:00:09"
"Gmail","3/15/24","9:08:37 AM","0:00:30"
"WPS Office","3/15/24","9:07:59 AM","0:00:30"
"Internet","3/15/24","9:07:58 AM","0:00:02"
"WhatsApp","3/15/24","9:07:49 AM","0:00:07"
"App Usage","3/15/24","9:07:27 AM","0:00:21"
"LinkedIn","3/15/24","9:05:33 AM","0:01:50"
"Screen on (unlocked)","3/15/24","9:04:40 AM","0:00:00"
"Screen off (locked)","3/15/24","9:03:49 AM","0:00:52"
"Screen on (locked)","3/15/24","9:03:45 AM","0:00:04"
"Screen off (locked)","3/15/24","9:00:51 AM","0:02:53"
"Screen on (locked)","3/15/24","9:00:41 AM","0:00:10"
"Screen off (locked)","3/15/24","8:59:00 AM","0:01:41"
"GPay","3/15/24","8:58:19 AM","0:00:40"
"WhatsApp","3/15/24","8:58:12 AM","0:00:02"
"Screen on (unlocked)","3/15/24","8:58:12 AM","0:00:00"
"Screen off","3/15/24","8:58:12 AM","0:00:01"
"Screen off (locked)","3/15/24","8:53:56 AM","0:04:15"
"WhatsApp","3/15/24","8:53:45 AM","0:00:11"
"Screen on (unlocked)","3/15/24","8:53:43 AM","0:00:00"
"Screen on (locked)","3/15/24","8:53:41 AM","0:00:02"
"Screen off (locked)","3/15/24","8:53:36 AM","0:00:05"
"Screen on (locked)","3/15/24","8:53:26 AM","0:00:10"
"Screen off (locked)","3/15/24","8:52:47 AM","0:00:39"
"Honkai: Star Rail","3/15/24","8:52:19 AM","0:00:24"
"Truecaller","3/15/24","8:52:18 AM","0:00:01"
"Honkai: Star Rail","3/15/24","8:40:56 AM","0:11:22"
"Screen on (unlocked)","3/15/24","8:40:51 AM","0:00:00"
"Screen on (locked)","3/15/24","8:40:51 AM","0:00:01"
"Screen off (locked)","3/15/24","8:39:50 AM","0:01:01"
"Messages","3/15/24","8:39:21 AM","0:00:01"
"Truecaller","3/15/24","8:39:19 AM","0:00:03"
"Contacts","3/15/24","8:39:18 AM","0:00:01"
"Phone","3/15/24","8:39:16 AM","0:00:01"
"Screen on (unlocked)","3/15/24","8:39:16 AM","0:00:00"
"Screen off","3/15/24","8:39:07 AM","0:00:09"
"Phone","3/15/24","8:39:05 AM","0:00:03"
"Screen on (unlocked)","3/15/24","8:39:04 AM","0:00:00"
"Screen off","3/15/24","8:38:58 AM","0:00:06"
"Phone","3/15/24","8:38:52 AM","0:00:07"
"Contacts","3/15/24","8:38:42 AM","0:00:09"
"Truecaller","3/15/24","8:38:40 AM","0:00:03"
"Screen on (unlocked)","3/15/24","8:38:40 AM","0:00:00"
"Screen on (locked)","3/15/24","8:38:39 AM","0:00:01"
"Screen off (locked)","3/15/24","8:35:36 AM","0:03:03"
"Phone","3/15/24","8:35:26 AM","0:00:10"
"Screen on (locked)","3/15/24","8:35:26 AM","0:00:00"
"Screen off (locked)","3/15/24","8:35:17 AM","0:00:09"
"Phone","3/15/24","8:35:14 AM","0:00:02"
"Screen on (locked)","3/15/24","8:35:14 AM","0:00:00"
"Screen off (locked)","3/15/24","8:35:10 AM","0:00:05"
"Phone","3/15/24","8:35:02 AM","0:00:08"
"Screen on (locked)","3/15/24","8:35:01 AM","0:00:00"
"Screen off (locked)","3/15/24","8:33:18 AM","0:01:44"
"Instagram","3/15/24","8:28:04 AM","0:05:13"
"Screen on (unlocked)","3/15/24","8:27:54 AM","0:00:00"
"Screen on (locked)","3/15/24","8:27:53 AM","0:00:02"
"Screen off (locked)","3/15/24","8:27:00 AM","0:00:53"
"Instagram","3/15/24","8:26:17 AM","0:00:39"
"Screen on (unlocked)","3/15/24","8:26:17 AM","0:00:00"
"Screen off","3/15/24","8:26:17 AM","0:00:01"
"Screen off (locked)","3/15/24","8:25:19 AM","0:00:58"
"Instagram","3/15/24","8:23:43 AM","0:01:35"
"HoYoLAB","3/15/24","8:21:18 AM","0:02:23"
"Clash of Clans","3/15/24","8:04:58 AM","0:16:14"
"Chess","3/15/24","8:02:43 AM","0:02:15"
"Clash of Clans","3/15/24","8:02:34 AM","0:00:09"
"Instagram","3/15/24","7:59:43 AM","0:02:49"
"WhatsApp","3/15/24","7:59:41 AM","0:00:01"
"WhatsApp","3/15/24","7:59:23 AM","0:00:16"
"Instagram","3/15/24","7:57:53 AM","0:01:31"
"Photos","3/15/24","7:57:23 AM","0:00:27"
"WhatsApp","3/15/24","7:55:49 AM","0:01:31"
"Screen on (unlocked)","3/15/24","7:55:38 AM","0:00:00"
"Screen on (locked)","3/15/24","7:55:29 AM","0:00:09"
"Screen off (locked)","3/15/24","5:05:34 AM","2:49:55"
"Screen on (locked)","3/15/24","5:05:17 AM","0:00:17"
"Screen off (locked)","3/15/24","5:03:31 AM","0:01:46"
"Screen on (locked)","3/15/24","5:03:06 AM","0:00:25"
"Truecaller","3/14/24","9:56:47 PM","0:00:01"
"Contacts","3/14/24","9:56:44 PM","0:00:03"
"Truecaller","3/14/24","9:56:43 PM","0:00:00"
"Phone","3/14/24","9:56:40 PM","0:00:03"
"Screen on (unlocked)","3/14/24","9:56:40 PM","0:00:01"
"Screen off (locked)","3/14/24","9:56:39 PM","0:00:01"
"Phone","3/14/24","9:56:37 PM","0:00:02"
"Screen on (unlocked)","3/14/24","9:56:37 PM","0:00:01"
"Screen off (locked)","3/14/24","9:54:39 PM","0:01:57"
"Phone","3/14/24","9:54:39 PM","0:00:01"
"Screen on (unlocked)","3/14/24","9:54:38 PM","0:00:01"
"Screen off (locked)","3/14/24","9:54:37 PM","0:00:01"
"Contacts","3/14/24","9:54:33 PM","0:00:04"
"Truecaller","3/14/24","9:54:30 PM","0:00:01"
"Screen on (unlocked)","3/14/24","9:54:29 PM","0:00:01"
"Screen off (locked)","3/14/24","9:54:27 PM","0:00:02"
"Phone","3/14/24","9:54:27 PM","0:00:00"
"Truecaller","3/14/24","9:54:26 PM","0:00:00"
"Phone","3/14/24","9:54:21 PM","0:00:06"
"Screen on (unlocked)","3/14/24","9:54:20 PM","0:00:01"
"Screen off (locked)","3/14/24","9:53:50 PM","0:00:30"
"WhatsApp","3/14/24","9:53:43 PM","0:00:05"
"ReVanced Extended","3/14/24","9:53:36 PM","0:00:05"
"Truecaller","3/14/24","9:53:24 PM","0:00:09"
"Screen on (unlocked)","3/14/24","9:53:24 PM","0:00:01"
"Screen off (locked)","3/14/24","9:53:16 PM","0:00:08"
"Truecaller","3/14/24","9:53:15 PM","0:00:00"
"Phone","3/14/24","9:53:14 PM","0:00:01"
"Truecaller","3/14/24","9:53:13 PM","0:00:00"
"Phone","3/14/24","9:53:08 PM","0:00:03"
"Screen on (unlocked)","3/14/24","9:53:08 PM","0:00:01"
"Screen off (locked)","3/14/24","9:52:55 PM","0:00:13"
"Phone","3/14/24","9:52:53 PM","0:00:02"
"Screen on (unlocked)","3/14/24","9:52:52 PM","0:00:01"
"Screen off (locked)","3/14/24","9:52:44 PM","0:00:08"
"Phone","3/14/24","9:52:22 PM","0:00:22"
"Screen on (unlocked)","3/14/24","9:52:21 PM","0:00:01"
"Screen off (locked)","3/14/24","9:52:21 PM","0:00:00"
"Truecaller","3/14/24","9:52:20 PM","0:00:00"
"Screen on (unlocked)","3/14/24","9:52:20 PM","0:00:01"
"Screen off (locked)","3/14/24","9:52:13 PM","0:00:06"
"Truecaller","3/14/24","9:52:13 PM","0:00:00"
"Phone","3/14/24","9:52:12 PM","0:00:00"
"Screen on (unlocked)","3/14/24","9:52:11 PM","0:00:01"
"Screen off (locked)","3/14/24","9:35:15 PM","0:16:57"
"ReVanced Extended","3/14/24","9:25:36 PM","0:09:39"
"Instagram","3/14/24","9:07:24 PM","0:18:09"
"Messages","3/14/24","9:07:23 PM","0:00:01"
"Instagram","3/14/24","9:07:18 PM","0:00:05"
"Messages","3/14/24","9:07:14 PM","0:00:03"
"Instagram","3/14/24","9:05:35 PM","0:01:39"
"WhatsApp","3/14/24","9:05:11 PM","0:00:11"
"Messages","3/14/24","9:05:11 PM","0:00:00"
"WhatsApp","3/14/24","9:04:12 PM","0:00:59"
"Genshin Impact","3/14/24","8:39:19 PM","0:24:50"
"Truecaller","3/14/24","8:39:18 PM","0:00:01"
"Genshin Impact","3/14/24","8:28:36 PM","0:10:42"
"Screen on (unlocked)","3/14/24","8:28:35 PM","0:00:01"
"Screen off (locked)","3/14/24","8:28:32 PM","0:00:03"
"Genshin Impact","3/14/24","8:17:45 PM","0:10:48"
"Messages","3/14/24","8:17:40 PM","0:00:05"
"Genshin Impact","3/14/24","8:16:33 PM","0:00:36"
"Messages","3/14/24","8:16:25 PM","0:00:07"
"Screen on (unlocked)","3/14/24","8:16:24 PM","0:00:01"
"Screen off (locked)","3/14/24","8:16:23 PM","0:00:01"
"Genshin Impact","3/14/24","8:12:26 PM","0:02:02"
"Clash of Clans","3/14/24","8:03:57 PM","0:08:22"
"Truecaller","3/14/24","8:03:51 PM","0:00:02"
"Screen on (unlocked)","3/14/24","8:03:51 PM","0:00:00"
"Truecaller","3/14/24","8:03:51 PM","0:00:00"
"Screen on (locked)","3/14/24","8:03:44 PM","0:00:07"
"Screen off (locked)","3/14/24","7:54:46 PM","0:08:58"
"Screen on (locked)","3/14/24","7:54:32 PM","0:00:13"
"Screen off (locked)","3/14/24","7:52:51 PM","0:01:41"
"Screen on (locked)","3/14/24","7:52:41 PM","0:00:11"
"Screen off (locked)","3/14/24","7:52:25 PM","0:00:16"
"Screen on (locked)","3/14/24","7:52:15 PM","0:00:11"
"Screen off (locked)","3/14/24","7:51:13 PM","0:01:02"
"Screen on (locked)","3/14/24","7:51:02 PM","0:00:11"
"Screen off (locked)","3/14/24","7:50:17 PM","0:00:45"
"Screen on (locked)","3/14/24","7:50:07 PM","0:00:11"
"Screen off (locked)","3/14/24","7:46:53 PM","0:03:14"
"Screen on (locked)","3/14/24","7:46:42 PM","0:00:11"
"Screen off (locked)","3/14/24","7:43:07 PM","0:03:35"
"Screen on (locked)","3/14/24","7:42:55 PM","0:00:12"
"Screen off (locked)","3/14/24","7:42:21 PM","0:00:34"
"Screen on (locked)","3/14/24","7:42:11 PM","0:00:10"
"Screen off (locked)","3/14/24","7:40:34 PM","0:01:36"
"Screen on (locked)","3/14/24","7:40:24 PM","0:00:11"
"Screen off (locked)","3/14/24","7:37:41 PM","0:02:43"
"Screen on (locked)","3/14/24","7:37:21 PM","0:00:20"
"Screen off (locked)","3/14/24","7:35:58 PM","0:01:24"
"Screen on (locked)","3/14/24","7:35:47 PM","0:00:11"
"Screen off (locked)","3/14/24","7:32:44 PM","0:03:04"
"Screen on (locked)","3/14/24","7:32:33 PM","0:00:11"
"Screen off (locked)","3/14/24","7:29:08 PM","0:03:25"
"Truecaller","3/14/24","7:28:58 PM","0:00:10"
"Phone","3/14/24","7:28:39 PM","0:00:18"
"Screen on (locked)","3/14/24","7:28:38 PM","0:00:01"
"Screen off (locked)","3/14/24","7:24:29 PM","0:04:09"
"Screen on (locked)","3/14/24","7:24:19 PM","0:00:10"
"Screen off (locked)","3/14/24","7:19:50 PM","0:04:28"
"Screen on (locked)","3/14/24","7:19:40 PM","0:00:11"
"Screen off (locked)","3/14/24","7:19:36 PM","0:00:04"
"Screen on (locked)","3/14/24","7:19:23 PM","0:00:13"
"Screen off (locked)","3/14/24","7:19:21 PM","0:00:02"
"Honkai: Star Rail","3/14/24","7:18:57 PM","0:00:19"
"Messages","3/14/24","7:18:55 PM","0:00:03"
"Honkai: Star Rail","3/14/24","6:52:18 PM","0:26:36"
"Screen on (unlocked)","3/14/24","6:52:07 PM","0:00:00"
"Screen off","3/14/24","6:52:07 PM","0:00:00"
"Screen off (locked)","3/14/24","6:50:52 PM","0:01:15"
"Screen on (locked)","3/14/24","6:50:43 PM","0:00:09"
"Screen off (locked)","3/14/24","6:34:26 PM","0:16:17"
"Screen on (locked)","3/14/24","6:34:15 PM","0:00:11"
"Screen off (locked)","3/14/24","6:32:28 PM","0:01:47"
"Clash of Clans","3/14/24","6:31:16 PM","0:01:06"
"Digital Wellbeing","3/14/24","6:30:57 PM","0:00:13"
"Screen on (unlocked)","3/14/24","6:30:55 PM","0:00:00"
"Screen off","3/14/24","6:30:55 PM","0:00:01"
"Screen off (locked)","3/14/24","6:23:47 PM","0:07:07"
"Instagram","3/14/24","6:22:43 PM","0:01:01"
"WhatsApp","3/14/24","6:22:13 PM","0:00:28"
"Screen on (unlocked)","3/14/24","6:22:13 PM","0:00:00"
"Screen off","3/14/24","6:22:12 PM","0:00:01"
"Screen off (locked)","3/14/24","6:15:42 PM","0:06:30"
"WhatsApp","3/14/24","6:15:38 PM","0:00:04"
"Calculator","3/14/24","6:15:24 PM","0:00:11"
"Chrome","3/14/24","6:14:51 PM","0:00:33"
"Digital Wellbeing","3/14/24","6:14:39 PM","0:00:05"
"Screen on (unlocked)","3/14/24","6:14:32 PM","0:00:00"
"Screen off","3/14/24","6:14:31 PM","0:00:01"
"Screen off (locked)","3/14/24","6:13:18 PM","0:01:14"
"Screen on (locked)","3/14/24","6:13:08 PM","0:00:10"
"Screen off (locked)","3/14/24","5:45:42 PM","0:27:25"
"Instagram","3/14/24","5:26:18 PM","0:19:19"
"Screen on (unlocked)","3/14/24","5:26:18 PM","0:00:00"
"Screen on (locked)","3/14/24","5:26:17 PM","0:00:01"
"Instagram","3/14/24","5:22:25 PM","0:03:52"
"Screen on (unlocked)","3/14/24","5:22:16 PM","0:00:00"
"Screen off","3/14/24","5:22:14 PM","0:00:01"
"Screen off (locked)","3/14/24","5:00:10 PM","0:22:04"
"Screen on (locked)","3/14/24","5:00:00 PM","0:00:10"
"Screen off (locked)","3/14/24","4:49:48 PM","0:10:11"
"Screen on (locked)","3/14/24","4:49:37 PM","0:00:12"
"Screen off (locked)","3/14/24","4:49:35 PM","0:00:02"
"Screen on (locked)","3/14/24","4:49:24 PM","0:00:11"
"Screen off (locked)","3/14/24","4:48:16 PM","0:01:08"
"Screen on (locked)","3/14/24","4:48:06 PM","0:00:10"
"Screen off (locked)","3/14/24","4:23:46 PM","0:24:21"
"Screen on (locked)","3/14/24","4:23:35 PM","0:00:10"
"Screen off (locked)","3/14/24","3:59:22 PM","0:24:13"
"Instagram","3/14/24","3:54:08 PM","0:05:15"
"Clash of Clans","3/14/24","3:54:00 PM","0:00:07"
"Screen on (unlocked)","3/14/24","3:53:46 PM","0:00:00"
"Screen off","3/14/24","3:53:46 PM","0:00:01"
"Screen off (locked)","3/14/24","3:48:06 PM","0:05:40"
"Screen on (unlocked)","3/14/24","3:48:02 PM","0:00:00"
"Screen off","3/14/24","3:48:01 PM","0:00:01"
"Screen off (locked)","3/14/24","3:44:51 PM","0:03:11"
"Battlegrounds India","3/14/24","1:56:35 PM","1:48:07"
"Instagram","3/14/24","1:56:30 PM","0:00:02"
"Screen on (unlocked)","3/14/24","1:56:30 PM","0:00:00"
"Screen on (locked)","3/14/24","1:56:27 PM","0:00:03"
"Screen off (locked)","3/14/24","1:55:07 PM","0:01:20"
"Instagram","3/14/24","1:54:14 PM","0:00:52"
"My OPPO","3/14/24","1:53:13 PM","0:00:56"
"HoYoLAB","3/14/24","1:53:06 PM","0:00:07"
"Screen on (unlocked)","3/14/24","1:53:05 PM","0:00:00"
"Screen off","3/14/24","1:53:04 PM","0:00:01"
"Screen off (locked)","3/14/24","1:48:36 PM","0:04:28"
"Screen on (locked)","3/14/24","1:48:26 PM","0:00:10"
"Screen off (locked)","3/14/24","1:43:44 PM","0:04:42"
"Screen on (locked)","3/14/24","1:43:33 PM","0:00:11"
"Screen off (locked)","3/14/24","1:42:57 PM","0:00:36"
"Screen on (locked)","3/14/24","1:42:55 PM","0:00:02"
"Screen off (locked)","3/14/24","1:37:26 PM","0:05:29"
"Screen on (locked)","3/14/24","1:37:15 PM","0:00:10"
"Screen off (locked)","3/14/24","1:33:34 PM","0:03:42"
"Screen on (locked)","3/14/24","1:33:23 PM","0:00:11"
"Screen off (locked)","3/14/24","1:32:26 PM","0:00:57"
"Screen on (locked)","3/14/24","1:32:15 PM","0:00:11"
"Screen off (locked)","3/14/24","1:31:40 PM","0:00:36"
"Screen on (locked)","3/14/24","1:31:29 PM","0:00:11"
"Screen off (locked)","3/14/24","1:30:23 PM","0:01:06"
"Screen on (locked)","3/14/24","1:30:13 PM","0:00:10"
"Screen off (locked)","3/14/24","1:25:56 PM","0:04:16"
"HoYoLAB","3/14/24","1:25:16 PM","0:00:41"
